Date,Actual_CPI,Predicted_CPI,Experiment,Model MAE,Naive MAE,CPI Std,CPI Std * 0.2
2024-02-22,3.108359458,3.108358076075672,Exp 1: 5-day Return,1.0533418397873027e-06,0.016741169479090247,2.3210012758715712,0.4642002551743143
2024-02-23,3.108357175,3.1083560281091236,Exp 1: 5-day Return,1.0533418397873027e-06,0.016741169479090247,2.3210012758715712,0.4642002551743143
2024-02-26,3.108401469,3.1084027591419208,Exp 1: 5-day Return,1.0533418397873027e-06,0.016741169479090247,2.3210012758715712,0.4642002551743143
2024-02-27,3.108445763,3.1084455329601846,Exp 1: 5-day Return,1.0533418397873027e-06,0.016741169479090247,2.3210012758715712,0.4642002551743143
2024-02-28,3.108585497,3.1085874602449124,Exp 1: 5-day Return,1.0533418397873027e-06,0.016741169479090247,2.3210012758715712,0.4642002551743143
2024-02-29,3.108632075,3.1086313847942066,Exp 1: 5-day Return,1.0533418397873027e-06,0.016741169479090247,2.3210012758715712,0.4642002551743143
2024-03-01,3.108638576,3.1086377238307317,Exp 1: 5-day Return,1.0533418397873027e-06,0.016741169479090247,2.3210012758715712,0.4642002551743143
2024-03-04,3.108645077,3.1086448787550314,Exp 1: 5-day Return,1.0533418397873027e-06,0.016741169479090247,2.3210012758715712,0.4642002551743143
2024-03-05,3.108651578,3.1086521411749364,Exp 1: 5-day Return,1.0533418397873027e-06,0.016741169479090247,2.3210012758715712,0.4642002551743143
2024-03-06,3.108577925,3.108578633536921,Exp 1: 5-day Return,1.0533418397873027e-06,0.016741169479090247,2.3210012758715712,0.4642002551743143
2024-03-07,3.108537848,3.1085356264483117,Exp 1: 5-day Return,1.0533418397873027e-06,0.016741169479090247,2.3210012758715712,0.4642002551743143
2024-03-08,3.10854375,3.108544146502536,Exp 1: 5-day Return,1.0533418397873027e-06,0.016741169479090247,2.3210012758715712,0.4642002551743143
2024-03-11,3.108549652,3.1085492238536347,Exp 1: 5-day Return,1.0533418397873027e-06,0.016741169479090247,2.3210012758715712,0.4642002551743143
2024-03-12,3.108555555,3.1085528134878944,Exp 1: 5-day Return,1.0533418397873027e-06,0.016741169479090247,2.3210012758715712,0.4642002551743143
2024-03-13,3.108693492,3.1086937559905627,Exp 1: 5-day Return,1.0533418397873027e-06,0.016741169479090247,2.3210012758715712,0.4642002551743143
2024-03-14,3.114587333,3.1145883003150363,Exp 1: 5-day Return,1.0533418397873027e-06,0.016741169479090247,2.3210012758715712,0.4642002551743143
2024-03-15,3.120467474,3.1204679943725537,Exp 1: 5-day Return,1.0533418397873027e-06,0.016741169479090247,2.3210012758715712,0.4642002551743143
2024-03-18,3.126347614,3.1263472329189295,Exp 1: 5-day Return,1.0533418397873027e-06,0.016741169479090247,2.3210012758715712,0.4642002551743143
2024-03-19,3.132227755,3.1322276084551364,Exp 1: 5-day Return,1.0533418397873027e-06,0.016741169479090247,2.3210012758715712,0.4642002551743143
2024-03-20,3.14973024,3.1497280167852586,Exp 1: 5-day Return,1.0533418397873027e-06,0.016741169479090247,2.3210012758715712,0.4642002551743143
2024-03-21,3.155564401,3.155566051184799,Exp 1: 5-day Return,1.0533418397873027e-06,0.016741169479090247,2.3210012758715712,0.4642002551743143
2024-03-22,3.161371895,3.161369906316151,Exp 1: 5-day Return,1.0533418397873027e-06,0.016741169479090247,2.3210012758715712,0.4642002551743143
2024-03-25,3.16717939,3.167179991751242,Exp 1: 5-day Return,1.0533418397873027e-06,0.016741169479090247,2.3210012758715712,0.4642002551743143
2024-03-26,3.167139022,3.167140319504203,Exp 1: 5-day Return,1.0533418397873027e-06,0.016741169479090247,2.3210012758715712,0.4642002551743143
2024-03-27,3.16705902,3.1670589520877037,Exp 1: 5-day Return,1.0533418397873027e-06,0.016741169479090247,2.3210012758715712,0.4642002551743143
2024-03-28,3.167032353,3.1670318604985996,Exp 1: 5-day Return,1.0533418397873027e-06,0.016741169479090247,2.3210012758715712,0.4642002551743143
2024-03-29,3.16705025,3.1670498812259815,Exp 1: 5-day Return,1.0533418397873027e-06,0.016741169479090247,2.3210012758715712,0.4642002551743143
2024-04-01,3.167068147,3.1670685850918248,Exp 1: 5-day Return,1.0533418397873027e-06,0.016741169479090247,2.3210012758715712,0.4642002551743143
2024-04-02,3.167086045,3.167084465807087,Exp 1: 5-day Return,1.0533418397873027e-06,0.016741169479090247,2.3210012758715712,0.4642002551743143
2024-04-03,3.167219739,3.1672197128992425,Exp 1: 5-day Return,1.0533418397873027e-06,0.016741169479090247,2.3210012758715712,0.4642002551743143
2024-04-04,3.167264304,3.167262962518255,Exp 1: 5-day Return,1.0533418397873027e-06,0.016741169479090247,2.3210012758715712,0.4642002551743143
2024-04-05,3.16730202,3.1673012775197407,Exp 1: 5-day Return,1.0533418397873027e-06,0.016741169479090247,2.3210012758715712,0.4642002551743143
2024-04-08,3.167339736,3.167338311093534,Exp 1: 5-day Return,1.0533418397873027e-06,0.016741169479090247,2.3210012758715712,0.4642002551743143
2024-04-09,3.167377452,3.1673773636623985,Exp 1: 5-day Return,1.0533418397873027e-06,0.016741169479090247,2.3210012758715712,0.4642002551743143
2024-04-10,3.167356904,3.16735706035654,Exp 1: 5-day Return,1.0533418397873027e-06,0.016741169479090247,2.3210012758715712,0.4642002551743143
2024-04-11,3.167350055,3.167349829217335,Exp 1: 5-day Return,1.0533418397873027e-06,0.016741169479090247,2.3210012758715712,0.4642002551743143
2024-04-12,3.197617834,3.197617768015528,Exp 1: 5-day Return,1.0533418397873027e-06,0.016741169479090247,2.3210012758715712,0.4642002551743143
2024-04-15,3.227885614,3.2278862557366064,Exp 1: 5-day Return,1.0533418397873027e-06,0.016741169479090247,2.3210012758715712,0.4642002551743143
2024-04-16,3.258153393,3.2581531930960246,Exp 1: 5-day Return,1.0533418397873027e-06,0.016741169479090247,2.3210012758715712,0.4642002551743143
2024-04-17,3.348977278,3.3489771916197655,Exp 1: 5-day Return,1.0533418397873027e-06,0.016741169479090247,2.3210012758715712,0.4642002551743143
