,predicted,actual
2020-06-17,0.1994748,
2020-06-18,0.1994748,
2020-06-19,0.1994748,
2020-06-20,0.1994748,
2020-06-21,0.1994748,
2020-06-22,0.1994748,
2020-06-23,0.1994748,
2020-06-24,0.1994748,
2020-06-25,0.1994748,
2020-06-26,0.1994748,
2020-06-27,0.1994748,
2020-06-28,0.1994748,
2020-06-29,0.1994748,
2020-06-30,0.1994748,
2020-07-01,0.1994748,
2020-07-02,0.1994748,
2020-07-03,0.1994748,
2020-07-04,0.1994748,
2020-07-05,0.1994748,
2020-07-06,0.1994748,
2020-07-07,0.1994748,
2020-07-08,0.1994748,
2020-07-09,0.1994748,
2020-07-10,0.1994748,
2020-07-11,0.1994748,
2020-07-12,0.1994748,
2020-07-13,0.1994748,
2020-07-14,0.716847,0.7166562831830586
2020-07-15,0.71689445,
2020-07-16,0.71689445,
2020-07-17,0.71689445,
2020-07-18,0.71689445,
2020-07-19,0.71689445,
2020-07-20,0.71689445,
2020-07-21,0.71689445,
2020-07-22,0.71689445,
2020-07-23,0.71689445,
2020-07-24,0.71689445,
2020-07-25,0.71689445,
2020-07-26,0.71689445,
2020-07-27,0.71689445,
2020-07-28,0.71689445,
2020-07-29,0.7167676,
2020-07-30,0.7167676,
2020-07-31,0.71707463,
2020-08-01,0.71707463,
2020-08-02,0.71707463,
2020-08-03,0.71707463,
2020-08-04,0.71707463,
2020-08-05,0.71707463,
2020-08-06,0.71707463,
2020-08-07,0.71707463,
2020-08-08,0.71707463,
2020-08-09,0.71707463,
2020-08-10,0.71861786,
2020-08-11,0.71861786,
2020-08-12,0.9965424,0.9968647625898088
2020-08-13,0.9965424,
2020-08-14,0.9965424,
2020-08-15,0.9965424,
2020-08-16,0.9965424,
2020-08-17,1.0000631,
2020-08-18,1.0000631,
2020-08-19,1.0000631,
2020-08-20,1.0000631,
2020-08-21,1.0000631,
2020-08-22,1.0000631,
2020-08-23,1.0000631,
2020-08-24,1.0169393,
2020-08-25,1.0169393,
2020-08-26,1.016742,
2020-08-27,1.016742,
2020-08-28,1.0166854,
2020-08-29,1.0166854,
2020-08-30,1.0166854,
2020-08-31,1.0166854,
2020-09-01,1.0166854,
2020-09-02,1.0167912,
2020-09-03,1.0167912,
2020-09-04,1.0167912,
2020-09-05,1.0167912,
2020-09-06,1.0167912,
2020-09-07,1.0167912,
2020-09-08,1.0167912,
2020-09-09,1.0167912,
2020-09-10,1.0164716,
2020-09-11,1.2812732,1.281069849552396
2020-09-12,1.2812732,
2020-09-13,1.2812732,
2020-09-14,1.2812732,
2020-09-15,1.2812732,
2020-09-16,1.2915747,
2020-09-17,1.2915747,
2020-09-18,1.2915747,
2020-09-19,1.2915747,
2020-09-20,1.2915747,
2020-09-21,1.2915747,
2020-09-22,1.2915747,
2020-09-23,1.2812732,
2020-09-24,1.2812732,
2020-09-25,1.2812732,
2020-09-26,1.2812732,
2020-09-27,1.2812732,
2020-09-28,1.2706394,
2020-09-29,1.2706394,
2020-09-30,1.2707497,
2020-10-01,1.2776996,
2020-10-02,1.2776996,
2020-10-03,1.2776996,
2020-10-04,1.2776996,
2020-10-05,1.2776996,
2020-10-06,1.2776996,
2020-10-07,1.2962998,
2020-10-08,1.2962998,
2020-10-09,1.2962998,
2020-10-10,1.2962998,
2020-10-11,1.2962998,
2020-10-12,1.2962998,
2020-10-13,1.3900714,1.3910228912373777
2020-10-14,1.3900714,
2020-10-15,1.3713306,
2020-10-16,1.3713306,
2020-10-17,1.3713306,
2020-10-18,1.3713306,
2020-10-19,1.3713306,
2020-10-20,1.3713306,
2020-10-21,1.371408,
2020-10-22,1.371408,
2020-10-23,1.371408,
2020-10-24,1.371408,
2020-10-25,1.371408,
2020-10-26,1.3705715,
2020-10-27,1.3705715,
2020-10-28,1.3704941,
2020-10-29,1.3704941,
2020-10-30,1.3704941,
2020-10-31,1.3704941,
2020-11-01,1.3704941,
2020-11-02,1.3713306,
2020-11-03,1.3713306,
2020-11-04,1.3713306,
2020-11-05,1.3713306,
2020-11-06,1.3713306,
2020-11-07,1.3713306,
2020-11-08,1.3713306,
2020-11-09,1.3704941,
2020-11-10,1.3704941,
2020-11-11,1.3704941,
2020-11-12,1.230631,1.2303863428671598
2020-11-13,1.230631,
2020-11-14,1.230631,
2020-11-15,1.230631,
2020-11-16,1.229088,
2020-11-17,1.229088,
2020-11-18,1.2287985,
2020-11-19,1.2287985,
2020-11-20,1.2287985,
2020-11-21,1.2287985,
2020-11-22,1.2287985,
2020-11-23,1.2303417,
2020-11-24,1.2303417,
2020-11-25,1.2305554,
2020-11-26,1.2305554,
2020-11-27,1.2305554,
2020-11-28,1.2305554,
2020-11-29,1.2305554,
2020-11-30,1.2305554,
2020-12-01,1.2305554,
2020-12-02,1.2305554,
2020-12-03,1.2305554,
2020-12-04,1.2305554,
2020-12-05,1.2305554,
2020-12-06,1.2305554,
2020-12-07,1.2313919,
2020-12-08,1.2313919,
2020-12-09,1.2314978,
2020-12-10,1.1768923,1.1757452138405928
2020-12-11,1.1768923,
2020-12-12,1.1768923,
2020-12-13,1.1768923,
2020-12-14,1.1943355,
2020-12-15,1.1943355,
2020-12-16,1.1967363,
2020-12-17,1.1967363,
2020-12-18,1.1967363,
2020-12-19,1.1967363,
2020-12-20,1.1967363,
2020-12-21,1.1967363,
2020-12-22,1.1967363,
2020-12-23,1.1967363,
2020-12-24,1.1967363,
2020-12-25,1.1967363,
2020-12-26,1.1967363,
2020-12-27,1.1967363,
2020-12-28,1.2623671,
2020-12-29,1.2623671,
2020-12-30,1.2623745,
2020-12-31,1.2623745,
2021-01-01,1.2623745,
2021-01-02,1.2623745,
2021-01-03,1.2623745,
2021-01-04,1.223118,
2021-01-05,1.223118,
2021-01-06,1.223063,
2021-01-07,1.223063,
2021-01-08,1.223063,
2021-01-09,1.223063,
2021-01-10,1.223063,
2021-01-11,1.223063,
2021-01-12,1.223063,
2021-01-13,1.3197899,1.3204191315779377
2021-01-14,1.3197899,
2021-01-15,1.3197899,
2021-01-16,1.3197899,
2021-01-17,1.3197899,
2021-01-18,1.3197899,
2021-01-19,1.3590462,
2021-01-20,1.3590462,
2021-01-21,1.3590462,
2021-01-22,1.3590462,
2021-01-23,1.3590462,
2021-01-24,1.3590462,
2021-01-25,1.3590462,
2021-01-26,1.3590462,
2021-01-27,1.3587334,
2021-01-28,1.4131892,
2021-01-29,1.4131892,
2021-01-30,1.4131892,
2021-01-31,1.4131892,
2021-02-01,1.4131892,
2021-02-02,1.4131892,
2021-02-03,1.4107882,
2021-02-04,1.4107882,
2021-02-05,1.4107882,
2021-02-06,1.4107882,
2021-02-07,1.4107882,
2021-02-08,1.355888,1.355319978234611
2021-02-09,1.355888,
2021-02-10,1.3585593,
2021-02-11,1.3585593,
2021-02-12,1.3585593,
2021-02-13,1.3585593,
2021-02-14,1.3585593,
2021-02-15,1.3585593,
2021-02-16,1.3585593,
2021-02-17,1.3585593,
2021-02-18,1.3585593,
2021-02-19,1.3585593,
2021-02-20,1.3585593,
2021-02-21,1.3585593,
2021-02-22,1.3585593,
2021-02-23,1.3585593,
2021-02-24,1.3585593,
2021-02-25,1.3585593,
2021-02-26,1.5659381,
2021-02-27,1.5659381,
2021-02-28,1.5659381,
2021-03-01,1.5659381,
2021-03-02,1.5659381,
2021-03-03,1.5658906,
2021-03-04,1.5658906,
2021-03-05,1.5658906,
2021-03-06,1.5658906,
2021-03-07,1.5658906,
2021-03-08,1.5658906,
2021-03-09,1.5658906,
2021-03-10,1.6670592,1.6675024108003775
2021-03-11,1.6670592,
2021-03-12,1.6670592,
2021-03-13,1.6670592,
2021-03-14,1.6670592,
2021-03-15,1.6670592,
2021-03-16,1.6670592,
2021-03-17,1.6670116,
2021-03-18,1.6670116,
2021-03-19,1.6670116,
2021-03-20,1.6670116,
2021-03-21,1.6670116,
2021-03-22,1.6670116,
2021-03-23,1.6670116,
2021-03-24,1.6670592,
2021-03-25,1.6670592,
2021-03-26,2.6874387,
2021-03-27,2.6874387,
2021-03-28,2.6874387,
2021-03-29,2.6873333,
2021-03-30,2.6873333,
2021-03-31,2.6840937,
2021-04-01,2.6840937,
2021-04-02,2.6840937,
2021-04-03,2.6840937,
2021-04-04,2.6840937,
2021-04-05,2.6840937,
2021-04-06,2.6840937,
2021-04-07,2.6840937,
2021-04-08,2.6840937,
2021-04-09,2.6840937,
2021-04-10,2.6840937,
2021-04-11,2.6840937,
2021-04-12,2.6840937,
2021-04-13,2.624164,2.623645747764208
2021-04-14,2.6306498,
2021-04-15,2.6306498,
2021-04-16,2.6306498,
2021-04-17,2.6306498,
2021-04-18,2.6306498,
2021-04-19,2.6306498,
2021-04-20,2.6306498,
2021-04-21,2.6306498,
2021-04-22,2.6306498,
2021-04-23,2.6306498,
2021-04-24,2.6306498,
2021-04-25,2.6306498,
2021-04-26,2.6306498,
2021-04-27,2.6306498,
2021-04-28,2.6306498,
2021-04-29,2.6306498,
2021-04-30,2.6306498,
2021-05-01,2.6306498,
2021-05-02,2.6306498,
2021-05-03,2.6306498,
2021-05-04,2.6306498,
2021-05-05,2.6306498,
2021-05-06,2.6306498,
2021-05-07,2.6306498,
2021-05-08,2.6306498,
2021-05-09,2.6306498,
2021-05-10,2.6306498,
2021-05-11,2.6306498,
2021-05-12,4.1370516,4.137373453318342
2021-05-13,4.1370516,
2021-05-14,4.1370516,
2021-05-15,4.1370516,
2021-05-16,4.1370516,
2021-05-17,4.1370516,
2021-05-18,4.1370516,
2021-05-19,4.1381145,
2021-05-20,4.1381145,
2021-05-21,4.1381145,
2021-05-22,4.1381145,
2021-05-23,4.1381145,
2021-05-24,4.1381145,
2021-05-25,4.1381145,
2021-05-26,4.1371818,
2021-05-27,4.1371818,
2021-05-28,4.1421633,
2021-05-29,4.1421633,
2021-05-30,4.1421633,
2021-05-31,4.1421633,
2021-06-01,4.1421633,
2021-06-02,4.1421633,
2021-06-03,4.1437335,
2021-06-04,4.1437335,
2021-06-05,4.1437335,
2021-06-06,4.1437335,
2021-06-07,4.1437335,
2021-06-08,4.1437335,
2021-06-09,4.143096,
2021-06-10,4.9268107,4.926466563983083
2021-06-11,4.9268107,
2021-06-12,4.9268107,
2021-06-13,4.9268107,
2021-06-14,4.9268107,
2021-06-15,4.9268107,
2021-06-16,4.93432,
2021-06-17,4.93432,
2021-06-18,4.93432,
2021-06-19,4.93432,
2021-06-20,4.93432,
2021-06-21,4.93432,
2021-06-22,4.93432,
2021-06-23,4.9268107,
2021-06-24,4.9268107,
2021-06-25,4.9283786,
2021-06-26,4.9283786,
2021-06-27,4.9283786,
2021-06-28,4.9281797,
2021-06-29,4.9281797,
2021-06-30,4.935689,
2021-07-01,4.935689,
2021-07-02,4.935689,
2021-07-03,4.935689,
2021-07-04,4.935689,
2021-07-05,4.935689,
2021-07-06,4.9361415,
2021-07-07,4.9361415,
2021-07-08,4.9361415,
2021-07-09,4.9361415,
2021-07-10,4.9361415,
2021-07-11,4.9361415,
2021-07-12,4.9361415,
2021-07-13,5.316383,5.317418943207728
2021-07-14,5.316383,
2021-07-15,5.316383,
2021-07-16,5.316383,
2021-07-17,5.316383,
2021-07-18,5.316383,
2021-07-19,5.316383,
2021-07-20,5.316383,
2021-07-21,5.30575,
2021-07-22,5.30575,
2021-07-23,5.30575,
2021-07-24,5.30575,
2021-07-25,5.30575,
2021-07-26,5.3052974,
2021-07-27,5.3052974,
2021-07-28,5.3052974,
2021-07-29,5.3052974,
2021-07-30,5.3052974,
2021-07-31,5.3052974,
2021-08-01,5.3052974,
2021-08-02,5.3052974,
2021-08-03,5.3052974,
2021-08-04,5.3052974,
2021-08-05,5.3052974,
2021-08-06,5.3052974,
2021-08-07,5.3052974,
2021-08-08,5.3052974,
2021-08-09,5.3052974,
2021-08-10,5.3052974,
2021-08-11,5.2693267,5.269167647240973
2021-08-12,5.2693267,
2021-08-13,5.2693267,
2021-08-14,5.2693267,
2021-08-15,5.2693267,
2021-08-16,5.2693267,
2021-08-17,5.2693267,
2021-08-18,5.269404,
2021-08-19,5.269404,
2021-08-20,5.269404,
2021-08-21,5.269404,
2021-08-22,5.269404,
2021-08-23,5.269404,
2021-08-24,5.269404,
2021-08-25,5.2747264,
2021-08-26,5.2747264,
2021-08-27,5.2118187,
2021-08-28,5.2118187,
2021-08-29,5.2118187,
2021-08-30,5.2118187,
2021-08-31,5.2118187,
2021-09-01,5.2075896,
2021-09-02,5.2075896,
2021-09-03,5.2075896,
2021-09-04,5.2075896,
2021-09-05,5.2075896,
2021-09-06,5.2075896,
2021-09-07,5.2075896,
2021-09-08,5.2075896,
2021-09-09,5.206419,
2021-09-10,5.206419,
2021-09-11,5.206419,
2021-09-12,5.206419,
2021-09-13,5.206419,
2021-09-14,5.1818323,5.181323173271236
2021-09-15,5.1818323,
2021-09-16,5.1818323,
2021-09-17,5.1818323,
2021-09-18,5.1818323,
2021-09-19,5.1818323,
2021-09-20,5.1818323,
2021-09-21,5.1818323,
2021-09-22,5.1818323,
2021-09-23,5.1818323,
2021-09-24,5.1818323,
2021-09-25,5.1818323,
2021-09-26,5.1818323,
2021-09-27,5.182031,
2021-09-28,5.182031,
2021-09-29,5.19038,
2021-09-30,5.19038,
2021-10-01,5.3016467,
2021-10-02,5.3016467,
2021-10-03,5.3016467,
2021-10-04,5.3016467,
2021-10-05,5.3016467,
2021-10-06,5.303778,
2021-10-07,5.303778,
2021-10-08,5.303778,
2021-10-09,5.303778,
2021-10-10,5.303778,
2021-10-11,5.303778,
2021-10-12,5.303778,
2021-10-13,5.3624315,5.363523425270288
2021-10-14,5.3627987,
2021-10-15,5.3627987,
2021-10-16,5.3627987,
2021-10-17,5.3627987,
2021-10-18,5.3627987,
2021-10-19,5.3627987,
2021-10-20,5.3627987,
2021-10-21,5.3627987,
2021-10-22,5.3627987,
2021-10-23,5.3627987,
2021-10-24,5.3627987,
2021-10-25,5.3627987,
2021-10-26,5.3627987,
2021-10-27,5.3627987,
2021-10-28,5.3627987,
2021-10-29,5.3627987,
2021-10-30,5.3627987,
2021-10-31,5.3627987,
2021-11-01,5.3627987,
2021-11-02,5.3627987,
2021-11-03,5.3627987,
2021-11-04,5.3627987,
2021-11-05,5.3627987,
2021-11-06,5.3627987,
2021-11-07,5.3627987,
2021-11-08,5.3625245,
2021-11-09,5.3625245,
2021-11-10,6.2273684,6.226591220771439
2021-11-11,6.2273684,
2021-11-12,6.2273684,
2021-11-13,6.2273684,
2021-11-14,6.2273684,
2021-11-15,6.2273684,
2021-11-16,6.2273684,
2021-11-17,6.2303863,
2021-11-18,6.2303863,
2021-11-19,6.2303863,
2021-11-20,6.2303863,
2021-11-21,6.2303863,
2021-11-22,6.2303863,
2021-11-23,6.2303863,
2021-11-24,6.1702065,
2021-11-25,6.1702065,
2021-11-26,6.1702065,
2021-11-27,6.1702065,
2021-11-28,6.1702065,
2021-11-29,6.1702065,
2021-11-30,6.1702065,
2021-12-01,6.1702065,
2021-12-02,6.1702065,
2021-12-03,6.1702065,
2021-12-04,6.1702065,
2021-12-05,6.1702065,
2021-12-06,6.1704807,
2021-12-07,6.1704807,
2021-12-08,6.167634,
2021-12-09,6.167634,
2021-12-10,6.8652816,6.8655595202961965
2021-12-11,6.8652816,
2021-12-12,6.8652816,
2021-12-13,6.8652816,
2021-12-14,6.8652816,
2021-12-15,6.861053,
2021-12-16,6.861053,
2021-12-17,6.861053,
2021-12-18,6.861053,
2021-12-19,6.861053,
2021-12-20,6.861053,
2021-12-21,6.861053,
2021-12-22,6.861053,
2021-12-23,6.861053,
2021-12-24,6.861053,
2021-12-25,6.861053,
2021-12-26,6.861053,
2021-12-27,6.861053,
2021-12-28,6.861053,
2021-12-29,6.861053,
2021-12-30,6.861053,
2021-12-31,6.861053,
2022-01-01,6.861053,
2022-01-02,6.861053,
2022-01-03,6.861053,
2022-01-04,6.861053,
2022-01-05,6.8599377,
2022-01-06,6.8599377,
2022-01-07,6.8599377,
2022-01-08,6.8599377,
2022-01-09,6.8599377,
2022-01-10,6.8597393,
2022-01-11,6.8597393,
2022-01-12,7.1596193,7.159457345112467
2022-01-13,7.1596193,
2022-01-14,7.1596193,
2022-01-15,7.1596193,
2022-01-16,7.1596193,
2022-01-17,7.1596193,
2022-01-18,7.160072,
2022-01-19,7.160072,
2022-01-20,7.159132,
2022-01-21,7.159132,
2022-01-22,7.159132,
2022-01-23,7.159132,
2022-01-24,7.159132,
2022-01-25,7.159132,
2022-01-26,7.162432,
2022-01-27,7.162432,
2022-01-28,7.4904346,
2022-01-29,7.4904346,
2022-01-30,7.4904346,
2022-01-31,7.4904346,
2022-02-01,7.4904346,
2022-02-02,7.4901075,
2022-02-03,7.4901075,
2022-02-04,7.4901075,
2022-02-05,7.4901075,
2022-02-06,7.4901075,
2022-02-07,7.4901075,
2022-02-08,7.579216,7.578082463000531
2022-02-09,7.579216,
2022-02-10,7.579216,
2022-02-11,7.579216,
2022-02-12,7.579216,
2022-02-13,7.579216,
2022-02-14,7.579216,
2022-02-15,7.579216,
2022-02-16,7.5794387,
2022-02-17,7.5794387,
2022-02-18,7.5794387,
2022-02-19,7.5794387,
2022-02-20,7.5794387,
2022-02-21,7.5794387,
2022-02-22,7.5794387,
2022-02-23,7.5794387,
2022-02-24,7.5794387,
2022-02-25,7.8712077,
2022-02-26,7.8712077,
2022-02-27,7.8712077,
2022-02-28,7.8712077,
2022-03-01,7.8712077,
2022-03-02,7.8712077,
2022-03-03,7.8712077,
2022-03-04,7.8712077,
2022-03-05,7.8712077,
2022-03-06,7.8712077,
2022-03-07,7.871313,
2022-03-08,7.871313,
2022-03-09,7.872482,
2022-03-10,7.948438,7.949220898953991
2022-03-11,7.948438,
2022-03-12,7.948438,
2022-03-13,7.948438,
2022-03-14,7.9483323,
2022-03-15,7.9483323,
2022-03-16,7.9471645,
2022-03-17,7.9471645,
2022-03-18,7.9471645,
2022-03-19,7.9471645,
2022-03-20,7.9471645,
2022-03-21,7.9471645,
2022-03-22,7.9471645,
2022-03-23,7.9471645,
2022-03-24,7.9471645,
2022-03-25,7.9471645,
2022-03-26,7.9471645,
2022-03-27,7.9471645,
2022-03-28,7.9471645,
2022-03-29,7.9471645,
2022-03-30,7.9471645,
2022-03-31,8.401225,
2022-04-01,8.401225,
2022-04-02,8.401225,
2022-04-03,8.401225,
2022-04-04,8.401225,
2022-04-05,8.401225,
2022-04-06,8.401225,
2022-04-07,8.401225,
2022-04-08,8.401225,
2022-04-09,8.401225,
2022-04-10,8.401225,
2022-04-11,8.401225,
2022-04-12,8.540584,8.540780148538593
2022-04-13,8.537482,
2022-04-14,8.537482,
2022-04-15,8.537482,
2022-04-16,8.537482,
2022-04-17,8.537482,
2022-04-18,8.537734,
2022-04-19,8.537734,
2022-04-20,8.540835,
2022-04-21,8.540835,
2022-04-22,8.540835,
2022-04-23,8.540835,
2022-04-24,8.540835,
2022-04-25,8.540835,
2022-04-26,8.540835,
2022-04-27,8.538384,
2022-04-28,8.538384,
2022-04-29,8.357656,
2022-04-30,8.357656,
2022-05-01,8.357656,
2022-05-02,8.357656,
2022-05-03,8.357656,
2022-05-04,8.357656,
2022-05-05,8.357656,
2022-05-06,8.357656,
2022-05-07,8.357656,
2022-05-08,8.357656,
2022-05-09,8.357205,
2022-05-10,8.357205,
2022-05-11,8.235673,8.235161744022502
2022-05-12,8.235673,
2022-05-13,8.235673,
2022-05-14,8.235673,
2022-05-15,8.235673,
2022-05-16,8.235871,
2022-05-17,8.235871,
2022-05-18,8.237926,
2022-05-19,8.237926,
2022-05-20,8.237926,
2022-05-21,8.237926,
2022-05-22,8.237926,
2022-05-23,8.237926,
2022-05-24,8.237926,
2022-05-25,8.2374525,
2022-05-26,8.2374525,
2022-05-27,8.418181,
2022-05-28,8.418181,
2022-05-29,8.418181,
2022-05-30,8.418181,
2022-05-31,8.418181,
2022-06-01,8.418181,
2022-06-02,8.418227,
2022-06-03,8.418227,
2022-06-04,8.418227,
2022-06-05,8.418227,
2022-06-06,8.418227,
2022-06-07,8.418227,
2022-06-08,8.418181,
2022-06-09,8.418181,
2022-06-10,8.529815,8.530051713089216
2022-06-11,8.529815,
2022-06-12,8.529815,
2022-06-13,8.529815,
2022-06-14,8.529815,
2022-06-15,8.529861,
2022-06-16,8.529861,
2022-06-17,8.529861,
2022-06-18,8.529861,
2022-06-19,8.529861,
2022-06-20,8.529861,
2022-06-21,8.529861,
2022-06-22,8.529861,
2022-06-23,8.529861,
2022-06-24,8.529861,
2022-06-25,8.529861,
2022-06-26,8.529861,
2022-06-27,8.529861,
2022-06-28,8.529861,
2022-06-29,8.529815,
2022-06-30,8.530155,
2022-07-01,8.530155,
2022-07-02,8.530155,
2022-07-03,8.530155,
2022-07-04,8.530155,
2022-07-05,8.530155,
2022-07-06,8.530155,
2022-07-07,8.529195,
2022-07-08,8.529195,
2022-07-09,8.529195,
2022-07-10,8.529195,
2022-07-11,8.529195,
2022-07-12,8.529195,
2022-07-13,8.997932,8.9992981419231
2022-07-14,8.997932,
2022-07-15,8.997932,
2022-07-16,8.997932,
2022-07-17,8.997932,
2022-07-18,8.997932,
2022-07-19,8.997932,
2022-07-20,8.997932,
2022-07-21,8.997932,
2022-07-22,8.997932,
2022-07-23,8.997932,
2022-07-24,8.997932,
2022-07-25,8.997932,
2022-07-26,8.997932,
2022-07-27,8.997932,
2022-07-28,8.997932,
2022-07-29,8.997932,
2022-07-30,8.997932,
2022-07-31,8.997932,
2022-08-01,8.997932,
2022-08-02,8.997932,
2022-08-03,8.997932,
2022-08-04,8.997932,
2022-08-05,8.997932,
2022-08-06,8.997932,
2022-08-07,8.997932,
2022-08-08,8.997932,
2022-08-09,8.997932,
2022-08-10,8.446994,8.447778206754556
2022-08-11,8.446994,
2022-08-12,8.446994,
2022-08-13,8.446994,
2022-08-14,8.446994,
2022-08-15,8.446994,
2022-08-16,8.446994,
2022-08-17,8.446994,
2022-08-18,8.446994,
2022-08-19,8.446994,
2022-08-20,8.446994,
2022-08-21,8.446994,
2022-08-22,8.446994,
2022-08-23,8.446994,
2022-08-24,8.442763,
2022-08-25,8.442763,
2022-08-26,8.435205,
2022-08-27,8.435205,
2022-08-28,8.435205,
2022-08-29,8.435205,
2022-08-30,8.435205,
2022-08-31,8.435205,
2022-09-01,8.435205,
2022-09-02,8.435205,
2022-09-03,8.435205,
2022-09-04,8.435205,
2022-09-05,8.435205,
2022-09-06,8.435205,
2022-09-07,8.435205,
2022-09-08,8.435205,
2022-09-09,8.435205,
2022-09-10,8.435205,
2022-09-11,8.435205,
2022-09-12,8.435205,
2022-09-13,8.216474,8.216255059541258
2022-09-14,8.216474,
2022-09-15,8.216474,
2022-09-16,8.216474,
2022-09-17,8.216474,
2022-09-18,8.216474,
2022-09-19,8.216474,
2022-09-20,8.216474,
2022-09-21,8.216474,
2022-09-22,8.216474,
2022-09-23,8.216474,
2022-09-24,8.216474,
2022-09-25,8.216474,
2022-09-26,8.216474,
2022-09-27,8.216474,
2022-09-28,8.216657,
2022-09-29,8.216657,
2022-09-30,8.217073,
