,predicted,actual
2023-02-05,5.9525795,
2023-02-06,5.9526577,
2023-02-07,5.9526577,
2023-02-08,5.9662533,
2023-02-09,6.339549,
2023-02-10,6.3400226,6.340296309929159
2023-02-11,6.3400226,
2023-02-12,6.3400226,
2023-02-13,6.3398857,
2023-02-14,5.966379,
2023-02-15,5.9523973,
2023-02-16,5.9637375,
2023-02-17,6.2823763,
2023-02-18,6.2823763,
2023-02-19,6.2823763,
2023-02-20,6.2823763,
2023-02-21,6.1880574,
2023-02-22,6.1885023,
2023-02-23,6.18352,
2023-02-24,5.97865,
2023-02-25,5.97865,
2023-02-26,5.97865,
2023-02-27,5.6991568,
2023-02-28,5.699464,
2023-03-01,5.6991568,
2023-03-02,5.6991568,
2023-03-03,5.682634,
2023-03-04,5.682634,
2023-03-05,5.682634,
2023-03-06,5.6826763,
2023-03-07,5.682634,
2023-03-08,5.677852,
2023-03-09,5.676705,
2023-03-10,5.9540167,
2023-03-11,5.9540167,
2023-03-12,5.9540167,
2023-03-13,5.954821,
2023-03-14,5.9576797,5.9576487127669004
2023-03-15,5.954821,
2023-03-16,6.0580416,
2023-03-17,6.058038,
2023-03-18,6.058038,
2023-03-19,6.058038,
2023-03-20,6.058038,
2023-03-21,5.956872,
2023-03-22,5.952749,
2023-03-23,6.0589156,
2023-03-24,6.0638976,
2023-03-25,6.0638976,
2023-03-26,6.0638976,
2023-03-27,5.6729355,
2023-03-28,5.6729712,
2023-03-29,5.6729355,
2023-03-30,5.67314,
2023-03-31,5.63698,
2023-04-01,5.63698,
2023-04-02,5.63698,
2023-04-03,5.63698,
2023-04-04,5.63698,
2023-04-05,5.63698,
2023-04-06,5.63698,
2023-04-07,5.607492,
2023-04-08,5.607492,
2023-04-09,5.607492,
2023-04-10,5.6080813,
2023-04-11,5.6080813,
2023-04-12,4.9315696,4.931348641757137
2023-04-13,4.9316053,
2023-04-14,4.931782,
2023-04-15,4.931782,
2023-04-16,4.931782,
2023-04-17,4.932845,
2023-04-18,4.932845,
