,predicted,actual
2020-01-01,2.108507568380716,
2020-01-02,2.108507568380716,
2020-01-03,2.108507568380716,
2020-01-04,2.108507568380716,
2020-01-05,2.108507568380716,
2020-01-06,2.161663380139515,
2020-01-07,2.161663380139515,
2020-01-08,2.163764472880914,
2020-01-09,2.163764472880914,
2020-01-10,2.163764472880914,
2020-01-11,2.163764472880914,
2020-01-12,2.163764472880914,
2020-01-13,2.1848812772310997,
2020-01-14,2.4240440136156756,2.3195274699624555
2020-01-15,2.4198831938562284,
2020-01-16,2.4198831938562284,
2020-01-17,2.4198831938562284,
2020-01-18,2.4198831938562284,
2020-01-19,2.4198831938562284,
2020-01-20,2.4198831938562284,
2020-01-21,2.4096380512510884,
2020-01-22,2.4096380512510884,
2020-01-23,2.4082653884622434,
2020-01-24,2.4082653884622434,
2020-01-25,2.4082653884622434,
2020-01-26,2.4082653884622434,
2020-01-27,2.3883632072547467,
2020-01-28,2.3883632072547467,
2020-01-29,2.38390979119574,
2020-01-30,2.3832173150401945,
2020-01-31,2.357211771914208,
2020-02-01,2.357211771914208,
2020-02-02,2.357211771914208,
2020-02-03,2.3375654258588794,
2020-02-04,2.3375654258588794,
2020-02-05,2.335801411515375,
2020-02-06,2.335801411515375,
2020-02-07,2.335801411515375,
2020-02-08,2.335801411515375,
2020-02-09,2.335801411515375,
2020-02-10,2.30916870444792,
2020-02-11,2.5627229633559434,2.599767976845199
2020-02-12,2.560940640750822,
2020-02-13,2.560940640750822,
2020-02-14,2.560940640750822,
2020-02-15,2.560940640750822,
2020-02-16,2.560940640750822,
2020-02-17,2.560940640750822,
2020-02-18,2.527794725103154,
2020-02-19,2.527794725103154,
2020-02-20,2.5265473625835497,
2020-02-21,2.5265473625835497,
2020-02-22,2.5265473625835497,
2020-02-23,2.5265473625835497,
2020-02-24,2.50740608885187,
2020-02-25,2.50740608885187,
2020-02-26,2.5089105371853715,
2020-02-27,2.5089105371853715,
2020-02-28,2.497051778963422,
2020-02-29,2.497051778963422,
2020-03-01,2.497051778963422,
2020-03-02,2.4760823471353053,
2020-03-03,2.4760823471353053,
2020-03-04,2.471831175894889,
2020-03-05,2.471831175894889,
2020-03-06,2.471831175894889,
2020-03-07,2.471831175894889,
2020-03-08,2.471831175894889,
2020-03-09,2.430014057296951,
2020-03-10,2.430014057296951,
2020-03-11,2.380049638524793,2.341316679759517
2020-03-12,2.380049638524793,
2020-03-13,2.380049638524793,
2020-03-14,2.380049638524793,
2020-03-15,2.380049638524793,
2020-03-16,2.3258502716525227,
2020-03-17,2.3258502716525227,
2020-03-18,2.3116629936261446,
2020-03-19,2.3116629936261446,
2020-03-20,2.3116629936261446,
2020-03-21,2.3116629936261446,
2020-03-22,2.3116629936261446,
2020-03-23,2.1957299767288503,
2020-03-24,2.1957299767288503,
2020-03-25,2.1864431864343254,
2020-03-26,2.1864431864343254,
2020-03-27,2.1756797951634965,
2020-03-28,2.1756797951634965,
2020-03-29,2.1756797951634965,
2020-03-30,2.0570495670116706,
2020-03-31,2.0570495670116706,
2020-04-01,2.0384041139185918,
2020-04-02,2.0384041139185918,
2020-04-03,2.0384041139185918,
2020-04-04,2.0384041139185918,
2020-04-05,2.0384041139185918,
2020-04-06,1.9282596278541386,
2020-04-07,1.9282596278541386,
2020-04-08,1.947798878478113,
2020-04-09,1.947798878478113,
2020-04-10,1.3341760134522538,1.494039964290925
2020-04-11,1.3341760134522538,
2020-04-12,1.3341760134522538,
2020-04-13,1.2514576446005603,
2020-04-14,1.2514576446005603,
2020-04-15,1.2451209921909787,
2020-04-16,1.2451209921909787,
2020-04-17,1.2451209921909787,
2020-04-18,1.2451209921909787,
2020-04-19,1.2451209921909787,
2020-04-20,1.1538971735179742,
2020-04-21,1.1538971735179742,
2020-04-22,1.1528833385196517,
2020-04-23,1.1528833385196517,
2020-04-24,1.1528833385196517,
2020-04-25,1.1528833385196517,
2020-04-26,1.1528833385196517,
2020-04-27,1.116386415423986,
2020-04-28,1.116386415423986,
2020-04-29,1.10452483264089,
2020-04-30,1.270145099539347,
2020-05-01,1.270145099539347,
2020-05-02,1.270145099539347,
2020-05-03,1.270145099539347,
2020-05-04,1.2189486305002268,
2020-05-05,1.2189486305002268,
2020-05-06,1.2486319897434122,
2020-05-07,1.2486319897434122,
2020-05-08,1.2486319897434122,
2020-05-09,1.2486319897434122,
2020-05-10,1.2486319897434122,
2020-05-11,1.2561124172340874,
2020-05-12,0.35031690324406645,0.3130472940411225
2020-05-13,0.37130038100911616,
2020-05-14,0.37130038100911616,
2020-05-15,0.37130038100911616,
2020-05-16,0.37130038100911616,
2020-05-17,0.37130038100911616,
2020-05-18,0.43198301174439935,
2020-05-19,0.43198301174439935,
2020-05-20,0.45878796240252173,
2020-05-21,0.45878796240252173,
2020-05-22,0.45878796240252173,
2020-05-23,0.45878796240252173,
2020-05-24,0.45878796240252173,
2020-05-25,0.45878796240252173,
2020-05-26,0.48501997340114233,
2020-05-27,0.48501997340114233,
2020-05-28,0.4758107584584666,
2020-05-29,0.6661405190172266,
2020-05-30,0.6661405190172266,
2020-05-31,0.6661405190172266,
2020-06-01,0.7383080095100704,
2020-06-02,0.7383080095100704,
2020-06-03,0.7446028722489154,
2020-06-04,0.7446028722489154,
2020-06-05,0.7446028722489154,
2020-06-06,0.7446028722489154,
2020-06-07,0.7446028722489154,
2020-06-08,0.7614522650203893,
2020-06-09,0.7614522650203893,
2020-06-10,0.24890239166923656,0.1982013035848584
2020-06-11,0.24890239166923656,
2020-06-12,0.24890239166923656,
